order_id,customer_id,order_date,country,category,quantity,unit_price,discount,payment_method,customer_rating
ORD-001709,CUST-00366,2025-10-24 07:26:00,Germany,Home,1,271.64,0.0,Credit Card,5.0
ORD-002954,CUST-00656,2025-12-13 16:14:00,Germany,Clothing,5,250.0,0.0,PayPal,3.0
ORD-000455,CUST-00896,2025-07-09 06:48:00,Germany,Electronics,1,563.62,0.05,Bank Transfer,4.0
ORD-002869,CUST-01291,2024-08-03 11:50:00,France,Home,3,111.63,0.0,Credit Card,3.0
ORD-002041,CUST-00435,2024-07-08 22:15:00,France,Clothing,2,155.43,0.05,Apple Pay,1.0
ORD-001773,CUST-00545,2024-08-13 10:04:00,France,Sports,2,369.76,0.1,Bank Transfer,4.0
ORD-002316,CUST-00001,2025-01-26 11:59:00,Germany,Sports,1,247.93,0.1,Bank Transfer,
ORD-000610,CUST-01287,2024-02-09 11:17:00,Italy,Home,6,466.98,0.0,Bank Transfer,2.0
ORD-000168,CUST-00251,2024-06-13 00:43:00,Belgium,Home,1,500.0,0.05,PayPal,5.0
ORD-000731,CUST-01094,2024-12-13 23:34:00,Germany,Clothing,4,138.23,0.15,PayPal,
ORD-004263,CUST-00438,2024-06-07 05:11:00,France,Home,3,257.01,0.0,Apple Pay,
ORD-003359,CUST-00281,2024-09-02 19:06:00,Germany,Electronics,2,513.11,0.05,Credit Card,
ORD-002075,CUST-01045,2024-11-26 17:47:00,Spain,Clothing,3,137.51,0.0,Credit Card,4.0
ORD-004064,CUST-00773,2024-02-26 07:46:00,Germany,Sports,1,162.93,0.0,Bank Transfer,3.0
ORD-003701,CUST-00230,2025-10-21 09:23:00,Belgium,Home,1,104.81,0.3,Apple Pay,4.0
ORD-001623,CUST-01387,2024-07-15 06:29:00,Germany,Home,1,500.0,0.1,Credit Card,4.0
ORD-000588,CUST-00149,2024-07-28 03:51:00,Netherlands,Clothing,2,85.24,0.0,PayPal,5.0
ORD-001402,CUST-00363,2025-11-05 15:59:00,Spain,Clothing,2,95.18,0.0,Credit Card,5.0
ORD-003046,CUST-01325,2025-11-23 08:25:00,Italy,Electronics,5,988.27,0.05,Credit Card,5.0
ORD-003225,CUST-00913,2024-05-25 15:58:00,Spain,Clothing,1,250.0,0.0,PayPal,5.0
ORD-001701,CUST-00399,2025-08-12 05:53:00,Germany,Clothing,1,104.87,0.0,Apple Pay,3.0
ORD-003089,CUST-00348,2025-11-15 03:59:00,Belgium,Clothing,4,117.63,0.0,Credit Card,5.0
ORD-004405,CUST-00392,2024-09-05 04:31:00,Netherlands,Home,1,335.03,0.2,Credit Card,1.0
ORD-002982,CUST-00091,2024-09-21 16:14:00,France,Home,3,208.24,0.05,Bank Transfer,3.0
ORD-000041,CUST-00248,2025-08-19 14:36:00,France,Clothing,5,119.07,0.0,Credit Card,4.0
ORD-001380,CUST-00812,2025-02-08 22:34:00,France,Clothing,5,117.66,0.0,PayPal,3.0
ORD-002090,CUST-00030,2024-02-21 20:06:00,Spain,Home,4,500.0,0.05,Credit Card,4.0
ORD-002176,CUST-01144,2025-06-28 08:55:00,France,Clothing,1,188.22,0.15,Credit Card,4.0
ORD-003218,CUST-00645,2024-09-12 03:58:00,Spain,Electronics,5,567.1,0.15,PayPal,5.0
ORD-002886,CUST-00231,2025-09-21 17:37:00,Belgium,Clothing,2,162.55,0.0,PayPal,4.0
ORD-000075,CUST-01030,2025-11-04 19:31:00,France,Home,1,127.48,0.2,Credit Card,2.0
ORD-003934,CUST-01095,2025-08-04 10:30:00,Germany,Books,3,48.25,0.0,Credit Card,3.0
ORD-003915,CUST-01185,2024-10-31 13:16:00,Netherlands,Books,1,43.58,0.0,Bank Transfer,4.0
ORD-002658,CUST-00406,2025-10-11 21:15:00,Italy,,1,250.0,0.0,Credit Card,4.0
ORD-003181,CUST-00336,2024-07-13 20:35:00,Germany,Clothing,3,142.14,0.2,Credit Card,4.0
ORD-002077,CUST-00697,2024-11-15 15:52:00,Germany,Electronics,4,591.41,0.0,Bank Transfer,3.0
ORD-000442,CUST-00452,2025-12-05 22:08:00,Germany,Sports,4,190.03,0.05,PayPal,
ORD-004076,CUST-00034,2025-04-14 20:04:00,Germany,Electronics,3,796.0,0.0,Credit Card,5.0
ORD-002052,CUST-00454,2025-12-19 14:40:00,France,Clothing,1,75.93,0.05,Apple Pay,5.0
ORD-002542,CUST-01457,2025-09-10 00:57:00,Spain,Electronics,4,605.33,0.0,PayPal,4.0
ORD-003307,CUST-00414,2024-09-16 15:32:00,Netherlands,Home,2,338.73,0.1,Credit Card,5.0
ORD-001302,CUST-00603,2025-12-12 14:39:00,Netherlands,Books,2,80.0,0.1,Credit Card,4.0
ORD-001782,CUST-00510,2025-04-02 16:50:00,Germany,Sports,2,225.93,0.1,Credit Card,2.0
ORD-004830,CUST-00731,2025-04-15 17:48:00,Belgium,Sports,6,275.18,0.15,Bank Transfer,4.0
ORD-003431,CUST-00375,2024-03-02 06:28:00,Netherlands,Home,4,496.75,0.05,Credit Card,5.0
ORD-001305,CUST-00916,2025-05-12 03:40:00,Italy,Sports,2,139.44,0.0,Bank Transfer,
ORD-000237,CUST-00995,2025-01-26 18:16:00,Belgium,Home,2,357.11,0.1,Apple Pay,5.0
ORD-002600,CUST-00584,2025-02-11 12:48:00,Germany,Clothing,3,199.8,0.15,Credit Card,4.0
ORD-000521,CUST-00537,2025-04-09 15:28:00,Belgium,Electronics,6,515.61,0.0,Credit Card,1.0
ORD-002574,CUST-00588,2024-12-11 13:20:00,France,Books,2,74.88,0.1,Credit Card,5.0
ORD-003281,CUST-00131,2024-04-21 02:31:00,France,Electronics,2,527.79,0.05,Credit Card,4.0
ORD-003187,CUST-01149,2024-12-14 17:09:00,France,Clothing,1,46.18,0.0,Credit Card,5.0
ORD-002769,CUST-00718,2025-04-05 16:30:00,Spain,,2,250.0,0.1,Credit Card,5.0
ORD-000736,CUST-01007,2025-01-01 23:13:00,Germany,Books,3,19.15,0.1,Bank Transfer,4.0
ORD-004719,CUST-00602,2024-04-25 16:27:00,France,Sports,2,302.99,0.0,Credit Card,5.0
ORD-004945,CUST-00054,2024-10-14 13:17:00,Italy,Electronics,2,608.24,0.05,Credit Card,2.0
ORD-002107,CUST-01149,2025-07-26 17:44:00,Spain,Sports,2,167.61,0.0,Credit Card,5.0
ORD-002680,CUST-00562,2024-06-02 08:18:00,Spain,Home,3,244.46,0.1,Credit Card,1.0
ORD-003230,CUST-01253,2024-02-09 08:18:00,Italy,Books,1,63.34,0.0,PayPal,5.0
ORD-002762,CUST-00647,2025-08-21 14:12:00,Spain,Home,5,409.6,0.0,Apple Pay,4.0
ORD-000593,CUST-00360,2025-01-16 10:08:00,Spain,Home,2,168.82,0.2,Apple Pay,5.0
ORD-001304,CUST-01344,2025-01-20 05:20:00,Belgium,Clothing,7,250.0,0.15,Credit Card,5.0
ORD-001388,CUST-00489,2025-05-10 15:47:00,Italy,Clothing,3,101.95,0.2,Apple Pay,4.0
ORD-004711,CUST-00428,2025-12-28 13:26:00,France,Clothing,4,213.97,0.05,Bank Transfer,5.0
ORD-004541,CUST-00898,2025-07-09 05:40:00,Italy,Electronics,1,638.99,0.0,Credit Card,4.0
ORD-003972,CUST-01391,2025-11-27 07:53:00,France,Electronics,1,787.09,0.1,PayPal,5.0
ORD-001891,CUST-00278,2024-07-23 18:19:00,Germany,Electronics,1,1042.0,0.0,Apple Pay,4.0
ORD-002988,CUST-01173,2025-12-09 01:57:00,France,Clothing,1,209.23,0.0,PayPal,4.0
ORD-004940,CUST-00508,2024-08-21 20:51:00,France,Clothing,2,121.44,0.0,Credit Card,
ORD-003298,CUST-01362,2025-04-22 18:38:00,France,Clothing,1,176.77,0.0,Credit Card,1.0
ORD-000905,CUST-00689,2024-10-04 19:08:00,France,Books,1,68.48,0.1,Credit Card,4.0
ORD-004625,CUST-00589,2025-10-22 06:32:00,Netherlands,Electronics,1,1200.0,0.1,Bank Transfer,4.0
ORD-001280,CUST-01299,2024-01-02 16:30:00,France,Electronics,4,1023.57,0.2,PayPal,1.0
ORD-000934,CUST-00974,2024-05-20 10:08:00,Germany,Sports,6,259.58,0.15,Credit Card,3.0
ORD-004915,CUST-01167,2025-11-07 19:21:00,France,Electronics,1,1134.2,0.0,PayPal,5.0
ORD-002309,CUST-00462,2025-12-20 11:09:00,Spain,Sports,6,400.0,0.2,Credit Card,5.0
ORD-001556,CUST-00245,2025-05-13 14:44:00,Germany,Electronics,3,832.29,0.1,Credit Card,5.0
ORD-004548,CUST-01264,2025-06-25 03:16:00,France,Home,1,405.87,0.2,Credit Card,5.0
ORD-003191,CUST-00005,2024-05-09 21:20:00,France,Sports,2,63.12,0.1,PayPal,4.0
ORD-004456,CUST-00101,2024-10-20 17:59:00,France,Sports,4,134.9,0.1,PayPal,
ORD-000707,CUST-00012,2024-11-08 12:31:00,Netherlands,Home,3,131.61,0.05,Credit Card,4.0
ORD-004706,CUST-00353,2025-04-12 04:31:00,France,Home,1,406.08,0.1,Credit Card,
ORD-003071,CUST-00635,2024-09-19 01:57:00,Spain,Books,4,77.38,0.05,Credit Card,3.0
ORD-000746,CUST-00547,2024-04-26 20:19:00,Germany,Electronics,8,343.52,0.1,Bank Transfer,2.0
ORD-003595,CUST-00374,2024-12-01 21:25:00,Italy,Electronics,4,411.97,0.0,Credit Card,1.0
ORD-001940,CUST-00312,2024-06-14 12:49:00,Italy,Electronics,2,909.3,0.05,Credit Card,5.0
ORD-004415,CUST-00737,2024-06-26 23:47:00,France,Clothing,4,149.68,0.1,Credit Card,3.0
ORD-002863,CUST-01253,2025-04-28 13:08:00,France,Electronics,5,1200.0,0.3,Credit Card,
ORD-004021,CUST-00200,2025-03-13 15:25:00,Italy,Sports,6,237.74,0.0,Credit Card,3.0
ORD-000514,CUST-01225,2024-04-12 22:57:00,Germany,Clothing,1,200.7,0.0,Credit Card,
ORD-000082,CUST-00656,2025-12-02 08:13:00,France,Home,3,242.49,0.0,Credit Card,5.0
ORD-004992,CUST-00784,2025-08-31 12:48:00,France,Electronics,3,966.43,0.1,Credit Card,5.0
ORD-001309,CUST-00623,2024-09-18 07:12:00,France,Sports,6,292.17,0.0,Credit Card,1.0
ORD-004563,CUST-00031,2024-09-14 04:42:00,Netherlands,Electronics,3,408.29,0.1,Credit Card,
ORD-000915,CUST-00888,2025-09-08 04:09:00,Netherlands,Sports,2,238.43,0.0,Credit Card,2.0
ORD-003453,CUST-00679,2024-05-30 21:31:00,Germany,Home,1,124.29,0.2,Credit Card,
ORD-003696,CUST-00963,2025-09-06 21:27:00,France,Books,2,48.85,0.3,PayPal,1.0
ORD-004820,CUST-01398,2025-03-19 17:56:00,Germany,Sports,8,157.11,0.0,Apple Pay,5.0
ORD-003157,CUST-01156,2025-07-14 14:35:00,Germany,Books,1,62.95,0.0,Credit Card,
ORD-002199,CUST-00857,2025-03-19 21:31:00,Germany,Clothing,1,223.63,0.0,PayPal,5.0
ORD-004246,CUST-00420,2024-10-23 11:24:00,Spain,Electronics,3,357.7,0.0,Bank Transfer,3.0
ORD-000775,CUST-01270,2025-10-30 21:28:00,France,Clothing,4,161.57,0.0,PayPal,5.0
ORD-000330,CUST-00833,2025-02-05 20:33:00,Belgium,Clothing,4,117.24,0.15,PayPal,5.0
ORD-002055,CUST-01072,2025-02-01 09:35:00,Netherlands,Clothing,6,139.64,0.05,Credit Card,
ORD-002002,CUST-00094,2025-01-05 14:06:00,Germany,Electronics,1,1200.0,0.0,PayPal,4.0
ORD-000944,CUST-00712,2024-10-16 04:18:00,Germany,Books,4,30.52,0.05,PayPal,2.0
ORD-000823,CUST-00205,2025-04-27 13:54:00,France,Home,3,288.57,0.2,Credit Card,
ORD-004542,CUST-00944,2025-02-13 02:15:00,Netherlands,Books,2,48.9,0.2,Credit Card,5.0
ORD-000910,CUST-00138,2024-09-08 05:56:00,Netherlands,Clothing,3,89.89,0.15,Bank Transfer,4.0
ORD-002517,CUST-01038,2024-02-20 00:23:00,Germany,Home,3,500.0,0.0,Credit Card,3.0
ORD-000182,CUST-00229,2025-08-07 05:53:00,Spain,Books,3,61.34,0.05,Credit Card,4.0
ORD-000165,CUST-00627,2024-05-09 04:46:00,France,Home,2,286.96,0.05,Bank Transfer,4.0
ORD-001524,CUST-00226,2025-12-07 22:52:00,France,Electronics,8,638.63,0.0,Apple Pay,1.0
ORD-000452,CUST-01388,2025-09-25 17:21:00,Belgium,Home,2,309.75,0.15,PayPal,5.0
ORD-002539,CUST-00797,2024-11-22 20:04:00,Belgium,Home,4,500.0,0.0,Credit Card,3.0
ORD-004120,CUST-00078,2025-07-21 16:41:00,France,Clothing,4,35.86,0.15,Bank Transfer,2.0
ORD-004791,CUST-00296,2025-10-23 00:28:00,Italy,Electronics,4,432.99,0.15,Credit Card,3.0
ORD-001312,CUST-00523,2024-05-01 08:39:00,Spain,Books,5,25.01,0.1,Apple Pay,5.0
ORD-003150,CUST-00163,2024-04-09 12:39:00,France,Sports,2,169.66,0.05,Credit Card,5.0
ORD-001112,CUST-00350,2024-01-15 23:24:00,Germany,Home,2,375.35,0.0,Credit Card,1.0
ORD-004562,CUST-00631,2024-01-04 14:50:00,Netherlands,Books,1,80.0,0.0,Bank Transfer,3.0
ORD-003875,CUST-00932,2024-08-07 07:19:00,Germany,Electronics,2,791.98,0.0,Apple Pay,1.0
ORD-003490,CUST-01066,2024-06-25 01:49:00,Netherlands,Electronics,1,360.27,0.15,Credit Card,4.0
ORD-001288,CUST-00352,2024-08-13 19:54:00,Netherlands,Home,2,196.3,0.0,Bank Transfer,5.0
ORD-004191,CUST-00644,2024-04-09 05:14:00,France,Sports,4,104.23,0.0,PayPal,5.0
ORD-004661,CUST-01249,2025-03-16 09:25:00,Spain,Clothing,1,72.45,0.0,PayPal,3.0
ORD-003681,CUST-01065,2025-04-24 04:34:00,France,Sports,6,333.17,0.1,Apple Pay,
ORD-004378,CUST-00396,2025-03-16 06:21:00,Spain,Sports,3,86.33,0.0,PayPal,2.0
ORD-004182,CUST-00542,2025-12-08 13:40:00,Belgium,Home,2,366.28,0.0,Credit Card,4.0
ORD-003301,CUST-00955,2025-01-27 05:38:00,Spain,Books,2,80.0,0.15,PayPal,4.0
ORD-003311,CUST-00771,2024-09-14 00:40:00,Spain,Clothing,1,250.0,0.0,Credit Card,3.0
ORD-004571,CUST-01038,2024-05-03 07:46:00,Netherlands,Sports,3,192.13,0.05,Credit Card,5.0
ORD-003126,CUST-01335,2024-08-25 07:09:00,France,Home,1,107.24,0.0,PayPal,4.0
ORD-000328,CUST-00057,2025-08-01 22:49:00,France,Electronics,3,1137.11,0.0,Credit Card,4.0
ORD-001791,CUST-00877,2024-03-31 20:19:00,Italy,Home,2,291.99,0.05,Credit Card,5.0
ORD-002491,CUST-00514,2024-03-11 01:37:00,France,Books,3,23.35,0.0,Apple Pay,5.0
ORD-002007,CUST-00652,2024-04-26 14:27:00,France,Books,3,28.03,0.1,PayPal,2.0
ORD-002008,CUST-00229,2024-03-14 15:32:00,Belgium,Clothing,6,127.62,0.1,PayPal,4.0
ORD-001859,CUST-00787,2025-03-20 13:51:00,Spain,Electronics,2,623.34,0.0,PayPal,5.0
ORD-004701,CUST-01333,2025-11-30 22:14:00,Netherlands,Electronics,1,536.73,0.1,Credit Card,5.0
ORD-000313,CUST-00179,2024-04-26 13:59:00,Spain,Clothing,2,152.09,0.0,Bank Transfer,4.0
ORD-000833,CUST-00680,2025-07-11 07:34:00,France,Sports,1,113.15,0.1,Apple Pay,5.0
ORD-003080,CUST-00673,2024-06-17 07:39:00,Netherlands,Sports,1,400.0,0.1,PayPal,3.0
ORD-004733,CUST-01145,2025-05-15 17:32:00,France,Clothing,1,50.17,0.0,Bank Transfer,4.0
ORD-003463,CUST-01301,2025-11-29 05:23:00,Spain,Clothing,1,250.0,0.1,Credit Card,5.0
ORD-001202,CUST-00717,2025-06-05 04:59:00,France,Home,1,357.71,0.0,Credit Card,
ORD-004406,CUST-01343,2024-11-24 07:48:00,Belgium,Books,1,15.49,0.0,PayPal,5.0
ORD-003548,CUST-01324,2025-04-18 14:34:00,France,Books,3,39.71,0.0,Credit Card,4.0
ORD-004018,CUST-00230,2025-09-01 00:49:00,France,Clothing,1,107.78,0.2,PayPal,5.0
ORD-002135,CUST-00661,2024-02-02 02:50:00,Belgium,Clothing,1,250.0,0.0,PayPal,5.0
ORD-003452,CUST-00083,2024-07-12 13:57:00,Spain,Sports,1,95.14,0.0,PayPal,5.0
ORD-002210,CUST-00208,2025-06-07 11:31:00,France,Books,4,80.0,0.15,PayPal,
ORD-001902,CUST-00797,2025-07-04 12:39:00,Germany,Electronics,1,146.42,0.0,Credit Card,5.0
ORD-001482,CUST-00003,2025-01-31 17:16:00,Spain,Books,4,64.56,0.2,Credit Card,3.0
ORD-000778,CUST-00178,2024-11-02 08:12:00,Germany,Sports,4,148.75,0.1,PayPal,4.0
ORD-000800,CUST-00664,2024-01-19 00:25:00,Belgium,Sports,1,252.87,0.0,Credit Card,5.0
ORD-003715,CUST-01089,2024-05-24 12:58:00,Spain,Home,1,184.9,0.1,PayPal,4.0
ORD-003943,CUST-01392,2025-04-09 07:17:00,Italy,Clothing,1,182.76,0.05,PayPal,4.0
ORD-000055,CUST-00747,2024-07-28 20:21:00,Belgium,Sports,4,265.32,0.0,Credit Card,5.0
ORD-002973,CUST-00897,2024-04-12 08:14:00,Belgium,Clothing,3,60.99,0.0,Apple Pay,5.0
ORD-003336,CUST-00342,2024-05-17 08:26:00,Germany,Clothing,2,167.96,0.1,Credit Card,3.0
ORD-001921,CUST-00590,2024-05-27 05:48:00,Italy,Electronics,1,826.83,0.05,Apple Pay,3.0
ORD-003716,CUST-00431,2024-06-15 08:26:00,France,Sports,1,227.26,0.3,Credit Card,4.0
ORD-004662,CUST-00871,2025-11-23 03:53:00,Germany,Sports,3,203.68,0.0,PayPal,1.0
ORD-000947,CUST-01461,2025-07-19 10:29:00,Netherlands,Electronics,2,919.49,0.15,Credit Card,5.0
ORD-001702,CUST-00268,2024-11-04 11:33:00,Italy,Electronics,4,278.54,0.1,Credit Card,3.0
ORD-003294,CUST-00435,2025-10-31 09:52:00,France,Clothing,1,88.32,0.0,Bank Transfer,
ORD-002162,CUST-00367,2025-04-13 20:47:00,Spain,Home,2,402.69,0.05,Bank Transfer,2.0
ORD-001137,CUST-01088,2024-01-21 17:54:00,Belgium,Sports,1,173.99,0.2,PayPal,
ORD-000988,CUST-00475,2024-03-04 14:26:00,Netherlands,Home,1,152.12,0.0,PayPal,5.0
ORD-002550,CUST-00193,2024-03-21 14:35:00,Germany,Electronics,2,500.19,0.0,PayPal,5.0
ORD-000194,CUST-00543,2024-10-08 12:50:00,Germany,Clothing,2,163.77,0.0,PayPal,4.0
ORD-003058,CUST-00222,2025-07-07 04:44:00,Spain,Clothing,2,221.01,0.0,Bank Transfer,2.0
ORD-003247,CUST-01152,2025-10-25 22:29:00,Netherlands,Books,4,28.0,0.1,Credit Card,4.0
ORD-001395,CUST-00324,2025-09-29 11:58:00,Belgium,Electronics,2,608.67,0.15,Credit Card,5.0
ORD-002638,CUST-01116,2025-06-29 17:28:00,Italy,Electronics,2,793.06,0.05,PayPal,4.0
ORD-000769,CUST-00210,2025-10-27 07:32:00,Italy,Clothing,1,189.92,0.0,Credit Card,2.0
ORD-004718,CUST-01484,2025-02-09 14:08:00,Italy,Sports,2,307.8,0.15,Credit Card,2.0
ORD-003091,CUST-00516,2024-12-04 16:33:00,Germany,Books,3,30.36,0.2,Credit Card,5.0
ORD-003496,CUST-00798,2025-08-19 15:54:00,Germany,Home,1,255.21,0.0,Credit Card,2.0
ORD-003216,CUST-00397,2024-10-14 23:55:00,France,Sports,4,199.85,0.15,PayPal,5.0
ORD-000286,CUST-01407,2025-03-05 11:21:00,France,Electronics,1,466.28,0.15,Bank Transfer,3.0
ORD-004954,CUST-00215,2025-01-06 18:04:00,France,Sports,4,287.7,0.0,Credit Card,4.0
ORD-000429,CUST-00038,2024-12-06 23:04:00,Germany,Electronics,3,1200.0,0.05,Credit Card,4.0
ORD-004463,CUST-00883,2025-04-09 06:42:00,Spain,Clothing,2,147.81,0.3,Credit Card,2.0
ORD-002333,CUST-00403,2024-02-16 20:21:00,Spain,Electronics,2,732.79,0.2,Credit Card,4.0
ORD-002718,CUST-01036,2025-04-01 04:26:00,Italy,Home,2,268.04,0.0,Apple Pay,5.0
ORD-002080,CUST-00189,2025-03-18 23:04:00,Germany,Electronics,4,419.43,0.3,Credit Card,4.0
ORD-003390,CUST-01017,2025-07-31 09:33:00,Netherlands,Books,4,33.7,0.0,PayPal,4.0
ORD-000723,CUST-01268,2025-03-06 17:23:00,France,Sports,1,178.92,0.15,PayPal,
ORD-000952,CUST-00458,2025-01-27 17:49:00,Netherlands,Electronics,5,653.65,0.15,Credit Card,4.0
ORD-004398,CUST-00388,2025-03-14 19:27:00,France,Electronics,1,1200.0,0.15,Bank Transfer,5.0
ORD-004596,CUST-00065,2025-02-08 03:12:00,Spain,Sports,3,282.11,0.0,Credit Card,3.0
ORD-002263,CUST-00048,2025-01-26 20:31:00,Germany,Electronics,4,648.7,0.0,PayPal,
ORD-000990,CUST-01182,2024-06-20 00:22:00,Belgium,Clothing,1,140.11,0.0,Credit Card,2.0
ORD-003213,CUST-00514,2024-01-18 11:40:00,Germany,Electronics,2,1023.35,0.3,Credit Card,2.0
ORD-001760,CUST-00872,2024-06-15 08:50:00,Spain,Sports,4,400.0,0.0,PayPal,3.0
ORD-004121,CUST-01089,2024-05-17 03:22:00,Germany,Clothing,1,250.0,0.0,PayPal,5.0
ORD-000327,CUST-00355,2024-05-30 14:36:00,France,Clothing,1,69.48,0.0,Credit Card,2.0
ORD-002609,CUST-00790,2025-01-19 10:29:00,France,Books,2,75.1,0.1,Credit Card,4.0
ORD-001384,CUST-01346,2025-09-12 20:11:00,Germany,Electronics,1,622.42,0.1,Bank Transfer,
ORD-001725,CUST-00801,2025-01-13 18:59:00,France,Books,1,78.26,0.0,PayPal,3.0
ORD-001087,CUST-01203,2025-01-12 21:38:00,Italy,Clothing,2,250.0,0.2,Credit Card,5.0
ORD-002524,CUST-00602,2025-09-05 04:33:00,France,Clothing,1,123.74,0.0,Apple Pay,2.0
ORD-000342,CUST-00437,2025-10-12 11:45:00,Netherlands,Sports,4,285.56,0.1,Apple Pay,3.0
ORD-003702,CUST-00347,2025-07-03 22:54:00,France,Home,1,135.93,0.0,Credit Card,5.0
ORD-000148,CUST-00351,2025-01-09 22:48:00,France,Sports,2,83.63,0.2,PayPal,3.0
ORD-000689,CUST-00668,2024-01-20 11:00:00,Germany,Clothing,3,49.59,0.2,Apple Pay,4.0
ORD-003433,CUST-00312,2025-12-15 07:58:00,France,Home,6,500.0,0.15,Credit Card,4.0
ORD-001108,CUST-01361,2025-01-17 15:16:00,Germany,Home,2,377.39,0.0,Bank Transfer,3.0
ORD-000849,CUST-01230,2024-10-19 16:39:00,Italy,Sports,1,73.09,0.0,Credit Card,4.0
ORD-000967,CUST-00903,2025-09-18 07:06:00,Germany,Home,3,110.92,0.0,PayPal,2.0
ORD-004743,CUST-00642,2024-11-07 05:17:00,Italy,Electronics,4,431.71,0.2,Credit Card,3.0
ORD-001493,CUST-00044,2024-09-10 03:17:00,France,Home,6,216.33,0.0,PayPal,4.0
ORD-003954,CUST-00696,2025-03-09 04:00:00,Belgium,Electronics,7,1200.0,0.2,PayPal,4.0
ORD-002204,CUST-00505,2025-01-06 08:43:00,Belgium,Electronics,2,1200.0,0.0,PayPal,3.0
ORD-002714,CUST-00781,2025-10-18 07:41:00,Germany,Home,2,127.33,0.0,Credit Card,3.0
ORD-000662,CUST-01103,2024-01-02 22:51:00,Italy,Home,1,115.73,0.05,PayPal,
ORD-001003,CUST-00838,2024-10-28 05:18:00,Belgium,Electronics,4,309.4,0.1,Bank Transfer,5.0
ORD-000063,CUST-00550,2025-09-22 02:49:00,Italy,Home,1,500.0,0.15,Apple Pay,5.0
ORD-000285,CUST-00662,2024-07-05 16:24:00,France,Electronics,3,1200.0,0.15,Credit Card,4.0
ORD-002225,CUST-00602,2025-10-26 20:53:00,France,Books,1,64.24,0.0,Credit Card,3.0
ORD-004722,CUST-01247,2024-02-16 23:13:00,France,Books,1,80.0,0.0,PayPal,5.0
ORD-001880,CUST-00151,2024-10-24 18:19:00,Spain,Home,3,161.56,0.1,Credit Card,5.0
ORD-003573,CUST-01034,2025-06-25 20:02:00,Netherlands,Clothing,4,140.32,0.1,PayPal,5.0
ORD-004873,CUST-00089,2024-01-28 10:19:00,Belgium,Books,3,70.92,0.0,Credit Card,2.0
ORD-001204,CUST-01143,2024-01-09 04:07:00,France,Books,2,29.29,0.0,Credit Card,1.0
ORD-001991,CUST-00797,2024-07-09 21:46:00,Netherlands,Clothing,1,250.0,0.05,Credit Card,5.0
ORD-000025,CUST-01173,2024-05-07 18:08:00,France,Books,5,80.0,0.15,Apple Pay,1.0
ORD-004868,CUST-00484,2024-02-05 12:36:00,France,Electronics,1,538.71,0.1,Credit Card,3.0
ORD-004694,CUST-01294,2024-03-05 03:59:00,France,Home,1,241.85,0.0,Credit Card,2.0
ORD-004181,CUST-00980,2025-11-26 02:16:00,Germany,Home,7,289.72,0.05,PayPal,1.0
ORD-000763,CUST-01424,2025-04-26 04:26:00,France,Clothing,1,59.01,0.1,Bank Transfer,4.0
ORD-000876,CUST-00757,2025-02-16 05:03:00,Spain,Home,2,351.42,0.15,PayPal,4.0
ORD-004758,CUST-00201,2024-01-18 23:34:00,Belgium,Clothing,1,104.22,0.15,Bank Transfer,5.0
ORD-000939,CUST-00693,2024-12-01 21:31:00,Germany,Books,2,66.75,0.0,PayPal,5.0
ORD-002688,CUST-00847,2024-07-19 10:59:00,France,Electronics,6,348.12,0.05,PayPal,5.0
ORD-003601,CUST-00668,2024-09-18 08:42:00,Spain,Sports,6,181.11,0.1,Credit Card,5.0
ORD-004582,CUST-01459,2024-03-02 02:41:00,France,Clothing,1,158.08,0.0,Credit Card,4.0
ORD-004996,CUST-00318,2024-09-27 11:08:00,Belgium,Books,1,44.05,0.0,Apple Pay,5.0
ORD-004138,CUST-00389,2024-11-03 13:07:00,Netherlands,Books,4,74.94,0.0,Credit Card,5.0
ORD-000386,CUST-00185,2025-03-22 02:36:00,France,Home,6,169.06,0.0,Credit Card,4.0
ORD-004385,CUST-00575,2024-09-12 19:25:00,France,Electronics,3,813.75,0.1,Apple Pay,4.0
ORD-004647,CUST-01119,2025-03-09 05:34:00,France,Sports,1,191.43,0.05,Credit Card,3.0
ORD-000537,CUST-00684,2024-03-03 17:20:00,Spain,Home,2,292.06,0.0,Bank Transfer,5.0
ORD-004681,CUST-00488,2025-09-14 21:50:00,Belgium,Electronics,2,928.84,0.1,Apple Pay,5.0
ORD-003508,CUST-01218,2024-09-13 17:56:00,Italy,Clothing,1,186.77,0.1,Bank Transfer,4.0
ORD-000202,CUST-01363,2024-12-25 14:03:00,Italy,Clothing,1,95.47,0.15,Apple Pay,2.0
ORD-001333,CUST-00638,2024-06-09 20:05:00,Germany,Sports,7,162.86,0.1,Credit Card,5.0
ORD-003503,CUST-00466,2025-03-06 20:55:00,Spain,Books,1,25.32,0.05,PayPal,5.0
ORD-002709,CUST-01096,2024-03-20 02:31:00,France,Books,1,49.98,0.0,PayPal,4.0
ORD-004022,CUST-00072,2024-01-28 21:11:00,France,Clothing,1,116.34,0.0,PayPal,5.0
ORD-001855,CUST-00161,2024-08-26 07:58:00,France,Books,1,22.55,0.0,Bank Transfer,5.0
ORD-004484,CUST-00091,2024-02-05 23:49:00,France,Sports,1,149.85,0.0,PayPal,5.0
ORD-002873,CUST-01228,2025-05-12 10:51:00,,Clothing,5,81.78,0.15,Credit Card,2.0
